"District","District Name","Founded Incidents","Age","Color","Race","Creed","National Origin","Ancestry","Marital Status","Sex","Religion","Gender Identity","Physical Attributes","Physical/Mental Abilities","Political Belief","Political Party Preference","Socioeconomic Status","Sexual Orientation","Familial Status","Other","Year","County","Enrollment"
4536,"Mount Pleasant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Henry",2008
4554,"Mount Vernon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Linn",1292
4572,"Murray","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Clarke",323
4581,"Muscatine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Muscatine",4991
4599,"Nashua-Plainfield","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Bremer",607
4617,"Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Story",1548
4662,"New Hampton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Chickasaw",995
4689,"New London",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Henry",509
4644,"Newell-Fonda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Buena Vista",473
4725,"Newton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Jasper",2821
2673,"Nodaway Valley","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","14",2016,"Adair",647
153,"North Butler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Butler",623
3691,"North Cedar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Cedar",729
4774,"North Fayette",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Fayette",762
873,"North Iowa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Winnebago",466
4778,"North Kossuth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Kossuth",277
4777,"North Linn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Linn",613
4776,"North Mahaska","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Mahaska",516
4779,"North Polk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Polk",1510
4784,"North Scott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Scott",3125
4785,"North Tama County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Tama",453
333,"North Union","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Emmet",358
4787,"North Winneshiek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Winneshiek",115
4773,"Northeast","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Clinton",848
4775,"Northeast Hamilton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Hamilton",91
4788,"Northwood-Kensett","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Worth",521
4797,"Norwalk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Warren",2703
4860,"Odebolt-Arthur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Sac",390
4869,"Oelwein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Fayette",1222
4878,"Ogden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Boone",714
4890,"Okoboji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Dickinson",939
4905,"Olin Consolidated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Jones",81
4978,"Orient-Macksburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Adair",156
4995,"Osage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Mitchell",950
5013,"Oskaloosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Mahaska",2276
5049,"Ottumwa","19","0","0","2","0","0","0","0","0","0","1","10","2","0","0","4","0","0","0",2016,"Wapello",4343
5121,"Panorama","28","2","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","20",2016,"Guthrie",709
5139,"Paton-Churdan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Greene",199
5160,"PCM","13","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","11",2016,"Jasper",1080
5163,"Pekin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Keokuk",667
5166,"Pella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Marion",2216
5184,"Perry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Dallas",1694
5250,"Pleasant Valley","31","1","0","0","0","1","0","0","10","0","0","9","0","1","0","0","0","0","12",2016,"Scott",4441
5256,"Pleasantville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Marion",698
5283,"Pocahontas Area","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Pocahontas",673
5310,"Postville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Allamakee",659
5325,"Prairie Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Webster",550
5328,"Prescott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA
5463,"Red Oak","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","11",2016,"Montgomery",1090
5486,"Remsen-Union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Plymouth",336
5508,"Riceville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Howard",320
1975,"River Valley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Woodbury",415
5510,"Riverside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Pottawattamie",602
5607,"Rock Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Sioux",795
5643,"Roland-Story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Story",1065
5697,"Rudd-Rockford-Marble Rk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Floyd",457
5724,"Ruthven-Ayrshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Palo Alto",190
5805,"Saydel","17","0","0","2","0","0","0","0","1","0","0","0","2","0","0","0","2","0","10",2016,"Polk",1277
5823,"Schaller-Crestland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Sac",312
5832,"Schleswig","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Crawford",187
5877,"Sergeant Bluff-Luton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Woodbury",1620
5895,"Seymour","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Wayne",271
5949,"Sheldon","22","0","0","1","0","1","0","0","0","0","0","4","4","0","0","0","1","0","9",2016,"O'Brien",1054
5976,"Shenandoah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Page",1024
5994,"Sibley-Ocheyedan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Osceola",767
6003,"Sidney","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Fremont",391
6012,"Sigourney","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Keokuk",528
6030,"Sioux Center","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Sioux",1214
6035,"Sioux Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Buena Vista",615
6039,"Sioux City","21","0","1","1","0","1","0","0","4","0","0","4","0","0","0","1","0","1","10",2016,"Woodbury",14129
6093,"Solon","11","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","6","0","0",2016,"Johnson",1426
6091,"South Central Calhoun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Calhoun",861
6095,"South Hamilton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Hamilton",713
6099,"South O'Brien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"O'Brien",591
6097,"South Page","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Page",112
6098,"South Tama County","13","0","0","1","0","0","0","0","2","0","0","5","2","0","0","3","0","0","6",2016,"Tama",1434
6100,"South Winneshiek","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Winneshiek",494
6101,"Southeast Polk","39","1","0","1","0","0","0","0","4","0","0","11","2","0","0","1","0","0","19",2016,"Polk",6741
6094,"Southeast Warren",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Warren",489
6096,"Southeast Webster Grand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Webster",502
6102,"Spencer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Clay",1934
6120,"Spirit Lake","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Dickinson",1246
6138,"Springville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Linn",352
5751,"St Ansgar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Mitchell",606
6165,"Stanton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Montgomery",239
6175,"Starmont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Fayette",581
6219,"Storm Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Buena Vista",2365
6246,"Stratford","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Hamilton",78
6273,"Sumner-Fredericksburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Bremer",826
6408,"Tipton","12","0","0","0","0","0","0","0","8","0","0","0","1","0","0","0","3","1","0",2016,"Cedar",915
6453,"Treynor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Pottawattamie",811
6460,"Tri-Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Pottawattamie",654
6462,"Tri-County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Keokuk",246
6471,"Tripoli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Bremer",422
6509,"Turkey Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Winneshiek",345
6512,"Twin Cedars","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Marion",339
6516,"Twin Rivers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Humboldt",47
6534,"Underwood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Pottawattamie",762
6536,"Union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Black Hawk",1121
6561,"United","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Boone",243
6579,"Urbandale","15","0","0","0","0","0","0","0","3","0","0","2","1","0","0","0","0","1","9",2016,"Polk",3949
6591,"Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Fayette",354
6592,"Van Buren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Van Buren",575
6615,"Van Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Dallas",728
6651,"Villisca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Montgomery",275
6660,"Vinton-Shellsburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Benton",1495
6700,"Waco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Henry",426
6750,"Walnut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Pottawattamie",72
6759,"Wapello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Louisa",617
6762,"Wapsie Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Bremer",711
6768,"Washington","19","0","0","0","0","0","0","0","5","0","0","4","0","0","0","0","0","0","8",2016,"Washington",1593
6795,"Waterloo","21","0","0","0","0","0","0","0","1","0","0","5","2","0","0","0","2","0","14",2016,"Black Hawk",10490
6822,"Waukee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Dallas",9167
6840,"Waverly-Shell Rock","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Bremer",2178
6854,"Wayne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Wayne",548
6867,"Webster City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Hamilton",1641
6921,"West Bend-Mallard","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Palo Alto",335
6930,"West Branch","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Cedar",776
6937,"West Burlington Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Des Moines",920
6943,"West Central","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Fayette",270
6264,"West Central Valley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Guthrie",805
6950,"West Delaware County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Delaware",1448
6957,"West Des Moines","66","2","0","4","0","0","0","0","25","0","2","16","0","0","0","0","2","1","10",2016,"Polk",8804
5922,"West Fork CSD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Cerro Gordo",650
819,"West Hancock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Hancock",596
6969,"West Harrison","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Harrison",297
6975,"West Liberty","16","0","0","0","0","0","0","0","1","0","0","3","3","0","0","0","0","0","9",2016,"Muscatine",1219
6983,"West Lyon","18","0","0","2","0","0","2","0","8","0","0","6","0","0","0","0","0","0","0",2016,"Lyon",890
6985,"West Marshall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Marshall",959
6987,"West Monona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Monona",649
6990,"West Sioux","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Sioux",768
6961,"Western Dubuque","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Dubuque",3178
6992,"Westwood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Woodbury",537
7002,"Whiting","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Monona",203
7029,"Williamsburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Iowa",1163
7038,"Wilton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Muscatine",833
7047,"Winfield-Mt Union","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Henry",430
7056,"Winterset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Madison",1706
7092,"Woodbine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Harrison",446
7098,"Woodbury Central","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Woodbury",589
7110,"Woodward-Granger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016,"Dallas",1085
18,"Adair-Casey","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Guthrie",273
27,"Adel DeSoto Minburn","12","1","0","0","0","0","0","0","1","0","0","7","1","0","0","0","0","0","2",2015,"Dallas",1679
9,"AGWSR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Hardin",553
441,"A-H-S-T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Pottawattamie",626
63,"Akron Westfield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Plymouth",574
72,"Albert City-Truesdale","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Buena Vista",86
81,"Albia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Monroe",1169
99,"Alburnett","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Linn",603
108,"Alden","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Hardin",226
126,"Algona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Kossuth",1406
135,"Allamakee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Allamakee",1131
171,"Alta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Buena Vista",518
225,"Ames",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Story",4236
234,"Anamosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Jones",1217
243,"Andrew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Jackson",147
261,"Ankeny","15","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","7",2015,"Polk",10605
279,"Aplington-Parkersburg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Butler",849
355,"Ar-We-Va","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Crawford",220
387,"Atlantic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Cass",1461
414,"Audubon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Audubon",525
423,"Aurelia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Cherokee",256
472,"Ballard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Story",1674
504,"Battle Creek-Ida Grove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Ida",565
513,"Baxter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Jasper",432
540,"BCLUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Grundy",602
549,"Bedford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Taylor",459
576,"Belle Plaine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Benton",526
585,"Bellevue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Jackson",618
594,"Belmond-Klemme","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Wright",717
603,"Bennett","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Cedar",70
609,"Benton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Benton",1420
621,"Bettendorf","37","1","3","14","0","0","1","0","18","1","3","44","18","0","0","4","1","2","34",2015,"Scott",4544
720,"Bondurant-Farrar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Polk",1888
729,"Boone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Boone",1931
747,"Boyden-Hull",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Sioux",624
1917,"Boyer Valley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Harrison",447
846,"Brooklyn-Guernsey-Malcom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Poweshiek",544
882,"Burlington","15","0","0","0","0","0","0","0","0","0","0","4","7","0","0","0","0","1","3",2015,"Des Moines",3861
916,"CAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Franklin",233
918,"Calamus-Wheatland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Clinton",517
914,"CAM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Cass",881
936,"Camanche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Clinton",1042
977,"Cardinal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Wapello",656
981,"Carlisle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Warren",2011
999,"Carroll","13","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","3",2015,"Carroll",1677
1044,"Cedar Falls","31","0","2","0","0","2","0","0","0","0","1","0","7","0","0","0","0","0","0",2015,"Black Hawk",5270
1053,"Cedar Rapids","41","0","0","1","0","1","1","0","8","0","0","16","7","0","0","1","4","1","4",2015,"Linn",15969
1062,"Center Point-Urbana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Linn",1496
1071,"Centerville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Appanoose",1317
1080,"Central","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Clayton",451
1089,"Central City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Linn",436
1093,"Central Decatur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Decatur",697
1082,"Central DeWitt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Clinton",1468
1079,"Central Lee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Lee",1064
1095,"Central Lyon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Lyon",740
4772,"Central Springs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015,"Worth",737
1107,"Chariton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Lucas",1275
1116,"Charles City","27","0","0","3","0","0","0","0","11","0","0","1","0","0","0","1","3","0","0",2015,"Floyd",1508
